size temperature m m2 m4 mag_sus 
32 1.86 0.946227 0.895631 0.803166 0.157867 
32 1.86 0.94677 0.89665 0.804962 0.152578 
32 1.87 0.944465 0.892319 0.797304 0.166639 
32 1.87 0.944513 0.892417 0.797506 0.171177 
32 1.87 0.944223 0.891867 0.796516 0.16993 
32 1.87 0.944604 0.892571 0.797716 0.160927 
32 1.87 0.944724 0.892802 0.798146 0.163645 
32 1.88 0.942718 0.889031 0.791479 0.171408 
32 1.88 0.942772 0.88915 0.791742 0.180035 
32 1.88 0.942874 0.889328 0.792013 0.172737 
32 1.88 0.942309 0.888259 0.790099 0.170416 
32 1.88 0.9427 0.889 0.791427 0.172249 
32 1.89 0.94049 0.88486 0.784154 0.183252 
32 1.89 0.940269 0.884455 0.783475 0.189321 
32 1.89 0.940401 0.884695 0.783874 0.185003 
32 1.89 0.940581 0.885041 0.784507 0.188845 
32 1.89 0.94054 0.884946 0.784278 0.178977 
32 1.9 0.938628 0.881389 0.778117 0.198055 
32 1.9 0.938389 0.880949 0.777368 0.201989 
32 1.9 0.938591 0.881322 0.778001 0.198676 
32 1.9 0.938286 0.880741 0.776951 0.193973 
32 1.9 0.93823 0.880627 0.776724 0.189945 
32 1.91 0.936402 0.877229 0.770838 0.203929 
32 1.91 0.93592 0.876353 0.769393 0.218398 
32 1.91 0.935868 0.87624 0.769145 0.210154 
32 1.91 0.936392 0.877212 0.770817 0.204762 
32 1.91 0.936054 0.876603 0.769828 0.217718 
32 1.92 0.933666 0.872159 0.762121 0.227535 
32 1.92 0.933646 0.872115 0.762017 0.223744 
32 1.92 0.933705 0.872228 0.762223 0.224956 
32 1.92 0.93372 0.872257 0.762282 0.22676 
32 1.92 0.934125 0.872985 0.763459 0.210732 
32 1.93 0.931143 0.867491 0.754113 0.245783 
32 1.93 0.931597 0.86831 0.75545 0.231999 
32 1.93 0.930793 0.866845 0.753008 0.248624 
32 1.93 0.931139 0.86747 0.75403 0.238637 
32 1.93 0.931438 0.868025 0.754991 0.238072 
32 1.94 0.929018 0.863553 0.747337 0.252658 
32 1.94 0.928866 0.863278 0.746888 0.256427 
32 1.94 0.928791 0.863133 0.746619 0.253274 
32 1.94 0.928799 0.863148 0.746644 0.25351 
32 1.94 0.928453 0.862527 0.745636 0.264451 
32 1.95 0.925916 0.857837 0.737613 0.271132 
32 1.95 0.926174 0.858316 0.738439 0.271625 
32 1.95 0.926413 0.858751 0.739169 0.268177 
32 1.95 0.925981 0.857972 0.73789 0.278942 
32 1.95 0.926155 0.858276 0.738356 0.269334 
32 1.96 0.923935 0.854211 0.731521 0.290269 
32 1.96 0.923623 0.853625 0.730489 0.284828 
32 1.96 0.923375 0.853162 0.729684 0.282267 
32 1.96 0.923191 0.852846 0.729217 0.295133 
32 1.96 0.923364 0.853144 0.729661 0.283755 
32 1.97 0.920778 0.848428 0.721797 0.309766 
32 1.97 0.920827 0.848537 0.722035 0.319449 
32 1.97 0.920343 0.847641 0.720502 0.31705 
32 1.97 0.92096 0.848754 0.722316 0.304534 
32 1.97 0.92053 0.847961 0.720973 0.304542 
32 1.98 0.917934 0.843229 0.713084 0.323646 
32 1.98 0.917359 0.842202 0.711444 0.338606 
32 1.98 0.917995 0.84335 0.713315 0.328454 
32 1.98 0.918183 0.843695 0.713898 0.328333 
32 1.98 0.917554 0.842559 0.712042 0.337642 
32 1.99 0.914785 0.8375 0.703575 0.344098 
32 1.99 0.914685 0.837343 0.703397 0.357265 
32 1.99 0.914267 0.836605 0.702225 0.370624 
32 1.99 0.914774 0.83749 0.70359 0.349221 
32 1.99 0.914647 0.837293 0.703354 0.366862 
32 2 0.911515 0.831609 0.693974 0.383566 
32 2 0.911132 0.830922 0.692869 0.389354 
32 2 0.91156 0.83169 0.694114 0.383433 
32 2 0.911072 0.830816 0.692705 0.390777 
32 2 0.911631 0.831818 0.694329 0.382829 
32 2.001 0.911171 0.830962 0.692848 0.372892 
32 2.001 0.911048 0.830741 0.692487 0.374535 
32 2.001 0.910842 0.830417 0.692098 0.400898 
32 2.001 0.911152 0.830923 0.692766 0.370994 
32 2.001 0.911204 0.831027 0.69296 0.375612 
32 2.002 0.910555 0.829883 0.691176 0.394669 
32 2.002 0.910557 0.829899 0.691235 0.401351 
32 2.002 0.911013 0.830697 0.692463 0.384282 
32 2.002 0.911014 0.830721 0.692573 0.395933 
32 2.002 0.910527 0.829841 0.691143 0.399951 
32 2.003 0.910184 0.829203 0.690034 0.392412 
32 2.003 0.910394 0.829593 0.69071 0.396687 
32 2.003 0.910216 0.829249 0.690079 0.38684 
32 2.003 0.910073 0.829009 0.68974 0.396528 
32 2.003 0.91032 0.829432 0.69037 0.383636 
32 2.004 0.910056 0.828975 0.689678 0.395196 
32 2.004 0.910084 0.829017 0.689714 0.390342 
32 2.004 0.909908 0.828713 0.689255 0.398321 
32 2.004 0.910029 0.828934 0.689631 0.399282 
32 2.004 0.909856 0.828619 0.689107 0.399211 
32 2.005 0.909862 0.828636 0.689158 0.402094 
32 2.005 0.909581 0.82812 0.688283 0.399842 
32 2.005 0.90967 0.828264 0.688461 0.390942 
32 2.005 0.909677 0.828272 0.688454 0.387708 
32 2.005 0.909147 0.827337 0.686993 0.402973 
32 2.006 0.90869 0.826519 0.685676 0.409238 
32 2.006 0.909032 0.827106 0.68655 0.391007 
32 2.006 0.908998 0.82708 0.686614 0.409139 
32 2.006 0.909541 0.828045 0.688157 0.398609 
32 2.006 0.909691 0.828331 0.688661 0.405403 
32 2.007 0.9092 0.827389 0.686961 0.380135 
32 2.007 0.908833 0.826795 0.686183 0.417086 
32 2.007 0.908493 0.826161 0.685101 0.408993 
32 2.007 0.908959 0.826991 0.686429 0.40048 
32 2.007 0.908882 0.826846 0.686158 0.397233 
32 2.008 0.908706 0.826543 0.685711 0.406403 
32 2.008 0.908212 0.82566 0.684288 0.413645 
32 2.008 0.908968 0.827007 0.686444 0.399797 
32 2.008 0.908781 0.826693 0.686003 0.413034 
32 2.008 0.90891 0.826892 0.686228 0.395191 
32 2.009 0.908066 0.825381 0.683792 0.405797 
32 2.009 0.908297 0.825798 0.684472 0.404823 
32 2.009 0.907777 0.824901 0.683137 0.429252 
32 2.009 0.908362 0.825925 0.684704 0.409194 
32 2.009 0.908737 0.826623 0.685908 0.417816 
32 2.01 0.907636 0.824619 0.682583 0.415962 
32 2.01 0.907404 0.824243 0.682088 0.438718 
32 2.01 0.907923 0.825175 0.683587 0.433004 
32 2.01 0.908121 0.825516 0.684098 0.424585 
32 2.01 0.907981 0.825228 0.68354 0.406717 
32 2.011 0.907091 0.823688 0.681208 0.445072 
32 2.011 0.90721 0.823849 0.681326 0.417415 
32 2.011 0.907213 0.823867 0.681368 0.423017 
32 2.011 0.907426 0.824235 0.681947 0.414406 
32 2.011 0.907545 0.824454 0.682323 0.415459 
32 2.012 0.907177 0.823817 0.681349 0.430897 
32 2.012 0.906991 0.823443 0.680631 0.412348 
32 2.012 0.907439 0.824244 0.681912 0.405747 
32 2.012 0.907278 0.823974 0.68154 0.417686 
32 2.012 0.907399 0.824214 0.681966 0.428065 
32 2.013 0.906629 0.822865 0.679901 0.452155 
32 2.013 0.906931 0.823352 0.680539 0.421624 
32 2.013 0.907227 0.823918 0.681541 0.435667 
32 2.013 0.907003 0.823479 0.680739 0.419706 
32 2.013 0.906778 0.823061 0.680007 0.415001 
32 2.014 0.906622 0.822788 0.679603 0.419602 
32 2.014 0.906716 0.82298 0.679973 0.430741 
32 2.014 0.906542 0.822665 0.67946 0.430722 
32 2.014 0.906965 0.823402 0.680587 0.415494 
32 2.014 0.906844 0.823186 0.680232 0.416575 
32 2.015 0.906108 0.821893 0.678231 0.437776 
32 2.015 0.905794 0.821349 0.677411 0.450689 
32 2.015 0.905759 0.821274 0.677232 0.444487 
32 2.015 0.90664 0.822814 0.679617 0.415172 
32 2.015 0.906011 0.821691 0.677822 0.424541 
32 2.016 0.905761 0.821289 0.67728 0.450226 
32 2.016 0.906112 0.821896 0.678208 0.435212 
32 2.016 0.905871 0.821441 0.677421 0.425749 
32 2.016 0.905765 0.82129 0.677286 0.446713 
32 2.016 0.905559 0.820924 0.676699 0.450196 
32 2.017 0.905657 0.821085 0.67692 0.441761 
32 2.017 0.905316 0.820475 0.675943 0.445922 
32 2.017 0.905842 0.821379 0.677294 0.421003 
32 2.017 0.905467 0.820735 0.676336 0.439472 
32 2.017 0.905915 0.821557 0.677705 0.443939 
32 2.018 0.904666 0.819307 0.674062 0.449837 
32 2.018 0.904572 0.81915 0.673838 0.456489 
32 2.018 0.90443 0.81889 0.673396 0.454985 
32 2.018 0.904804 0.819525 0.674317 0.434218 
32 2.018 0.905269 0.820414 0.67591 0.457443 
32 2.019 0.905119 0.820117 0.675354 0.444804 
32 2.019 0.904379 0.818806 0.673277 0.458798 
32 2.019 0.904207 0.81851 0.672832 0.466417 
32 2.019 0.905086 0.820086 0.675354 0.45867 
32 2.019 0.904816 0.819566 0.674437 0.443284 
32 2.02 0.903777 0.817716 0.6715 0.458048 
32 2.02 0.904394 0.818814 0.67324 0.448708 
32 2.02 0.904122 0.818305 0.672367 0.440547 
32 2.02 0.904469 0.818939 0.673411 0.44387 
32 2.02 0.903878 0.817908 0.67184 0.46282 
32 2.021 0.903997 0.818092 0.672054 0.446621 
32 2.021 0.904163 0.818403 0.672568 0.451512 
32 2.021 0.904278 0.818617 0.67295 0.455351 
32 2.021 0.903584 0.817365 0.670918 0.456604 
32 2.021 0.903889 0.817926 0.671851 0.460833 
32 2.022 0.903685 0.817534 0.671154 0.449663 
32 2.022 0.903608 0.817409 0.670974 0.456872 
32 2.022 0.903227 0.81674 0.669957 0.466753 
32 2.022 0.903919 0.817988 0.671977 0.465198 
32 2.022 0.904435 0.818898 0.673405 0.453742 
32 2.023 0.903064 0.816421 0.669363 0.453627 
32 2.023 0.904412 0.818863 0.67336 0.456217 
32 2.023 0.903395 0.817032 0.670366 0.460919 
32 2.023 0.903562 0.81733 0.670866 0.458517 
32 2.023 0.903961 0.818034 0.671971 0.449831 
32 2.024 0.902584 0.815568 0.668 0.46077 
32 2.024 0.902873 0.816115 0.668954 0.473391 
32 2.024 0.902587 0.815593 0.66809 0.470416 
32 2.024 0.902522 0.815449 0.667782 0.457238 
32 2.024 0.902561 0.815532 0.667955 0.46274 
32 2.025 0.902938 0.816219 0.669108 0.466118 
32 2.025 0.902257 0.814991 0.667106 0.466715 
32 2.025 0.90251 0.815465 0.667904 0.475867 
32 2.025 0.903023 0.816371 0.669326 0.465087 
32 2.025 0.902455 0.815367 0.667757 0.476092 
32 2.026 0.90179 0.814242 0.666067 0.513849 
32 2.026 0.901641 0.813893 0.665329 0.473049 
32 2.026 0.902602 0.815635 0.668184 0.477267 
32 2.026 0.902327 0.815143 0.66742 0.479509 
32 2.026 0.902394 0.815245 0.667541 0.470586 
32 2.027 0.902181 0.814891 0.667023 0.485376 
32 2.027 0.901827 0.814218 0.665851 0.468463 
32 2.027 0.901979 0.814538 0.666466 0.490279 
32 2.027 0.901829 0.81426 0.66602 0.487252 
32 2.027 0.901793 0.814182 0.665828 0.480864 
32 2.028 0.901769 0.81413 0.665725 0.476253 
32 2.028 0.901339 0.813343 0.664432 0.470015 
32 2.028 0.901585 0.813776 0.665113 0.465242 
32 2.028 0.901682 0.81394 0.66535 0.458858 
32 2.028 0.901697 0.814022 0.665607 0.486947 
32 2.029 0.90125 0.813201 0.66426 0.479144 
32 2.029 0.901098 0.812923 0.663798 0.477129 
32 2.029 0.900888 0.812566 0.663263 0.487819 
32 2.029 0.901294 0.813279 0.664386 0.478752 
32 2.029 0.901297 0.813316 0.664532 0.49427 
32 2.03 0.900215 0.811384 0.661444 0.503112 
32 2.03 0.90026 0.811416 0.661345 0.478277 
32 2.03 0.90025 0.811496 0.661611 0.527686 
32 2.03 0.900538 0.811916 0.66217 0.478222 
32 2.03 0.900954 0.812679 0.663429 0.484215 
32 2.031 0.900473 0.811837 0.66213 0.496406 
32 2.031 0.900232 0.811356 0.661217 0.472865 
32 2.031 0.900338 0.811568 0.661626 0.483555 
32 2.031 0.90027 0.811431 0.661368 0.476289 
32 2.031 0.900472 0.811842 0.662148 0.500303 
32 2.032 0.900275 0.811477 0.661527 0.495377 
32 2.032 0.89972 0.810507 0.66005 0.509597 
32 2.032 0.900065 0.811096 0.660921 0.493472 
32 2.032 0.899351 0.809808 0.658824 0.491813 
32 2.032 0.900079 0.811167 0.66116 0.516717 
32 2.033 0.90022 0.811335 0.661193 0.473002 
32 2.033 0.899407 0.809958 0.659198 0.515912 
32 2.033 0.899821 0.81064 0.660135 0.48444 
32 2.033 0.899621 0.810293 0.659598 0.491397 
32 2.033 0.899411 0.809916 0.658991 0.491211 
32 2.034 0.899065 0.809338 0.658143 0.513453 
32 2.034 0.899476 0.810057 0.659289 0.503252 
32 2.034 0.89944 0.809977 0.659102 0.495501 
32 2.034 0.898883 0.808998 0.657596 0.507234 
32 2.034 0.898934 0.809103 0.657792 0.513563 
32 2.035 0.898336 0.808041 0.656112 0.520021 
32 2.035 0.89827 0.807907 0.655855 0.512138 
32 2.035 0.898104 0.807606 0.655345 0.510996 
32 2.035 0.899279 0.809699 0.658687 0.50109 
32 2.035 0.898571 0.808462 0.656786 0.519059 
32 2.036 0.898083 0.807601 0.655441 0.52672 
32 2.036 0.898699 0.80866 0.65701 0.502717 
32 2.036 0.898483 0.808329 0.656663 0.532087 
32 2.036 0.898735 0.808709 0.657054 0.494736 
32 2.036 0.898572 0.808414 0.656572 0.493495 
32 2.037 0.898461 0.808282 0.656541 0.52767 
32 2.037 0.897947 0.807366 0.655072 0.530999 
32 2.037 0.898653 0.808606 0.656998 0.516659 
32 2.037 0.897854 0.807146 0.654599 0.504568 
32 2.037 0.898346 0.80804 0.656064 0.509769 
32 2.038 0.897713 0.80692 0.654291 0.51779 
32 2.038 0.896583 0.804986 0.651368 0.565207 
32 2.038 0.89838 0.808102 0.656155 0.50996 
32 2.038 0.897779 0.807041 0.654491 0.519514 
32 2.038 0.897682 0.806842 0.65411 0.506673 
32 2.039 0.896841 0.805378 0.651856 0.528981 
32 2.039 0.897444 0.806411 0.653387 0.504577 
32 2.039 0.897 0.805637 0.652229 0.515892 
32 2.039 0.896823 0.805363 0.651896 0.538247 
32 2.039 0.897622 0.806725 0.653894 0.502053 
32 2.04 0.896783 0.805288 0.651772 0.536689 
32 2.04 0.897076 0.805801 0.65254 0.529796 
32 2.04 0.896678 0.805114 0.651506 0.543298 
32 2.04 0.896395 0.804609 0.650722 0.544496 
32 2.04 0.897024 0.805702 0.652368 0.526532 
32 2.041 0.89672 0.805117 0.651334 0.506353 
32 2.041 0.896602 0.80494 0.651137 0.524788 
32 2.041 0.896545 0.804852 0.65103 0.531358 
32 2.041 0.89642 0.804644 0.65075 0.539661 
32 2.041 0.895931 0.80379 0.649423 0.551028 
32 2.042 0.895939 0.803781 0.649328 0.538864 
32 2.042 0.895716 0.803428 0.648911 0.562124 
32 2.042 0.895979 0.803849 0.649459 0.536745 
32 2.042 0.896352 0.804508 0.65049 0.532519 
32 2.042 0.89632 0.804426 0.650298 0.52032 
32 2.043 0.895993 0.803855 0.649419 0.527654 
32 2.043 0.895693 0.803377 0.648803 0.557132 
32 2.043 0.896144 0.804103 0.649755 0.515236 
32 2.043 0.895367 0.8028 0.647867 0.560597 
32 2.043 0.895391 0.802796 0.647763 0.536409 
32 2.044 0.895095 0.802267 0.646926 0.537508 
32 2.044 0.89533 0.802752 0.647872 0.568968 
32 2.044 0.895018 0.802157 0.646809 0.551253 
32 2.044 0.895241 0.802558 0.64745 0.552207 
32 2.044 0.895738 0.80345 0.648893 0.552839 
32 2.045 0.895128 0.802376 0.647238 0.5624 
32 2.045 0.894676 0.801572 0.645954 0.564499 
32 2.045 0.89489 0.801958 0.646573 0.565932 
32 2.045 0.894801 0.801781 0.64623 0.556844 
32 2.045 0.894208 0.800787 0.644789 0.590909 
32 2.046 0.894882 0.801888 0.646325 0.537731 
32 2.046 0.893916 0.8002 0.643721 0.557121 
32 2.046 0.894475 0.801209 0.645333 0.562427 
32 2.046 0.894219 0.800741 0.644558 0.557418 
32 2.046 0.894365 0.801053 0.645187 0.582841 
32 2.047 0.894523 0.801258 0.645338 0.543511 
32 2.047 0.894221 0.800715 0.644458 0.542029 
32 2.047 0.894497 0.801269 0.645506 0.572862 
32 2.047 0.893931 0.80029 0.644008 0.589168 
32 2.047 0.893903 0.800203 0.64376 0.570391 
32 2.048 0.893377 0.799339 0.642576 0.608374 
32 2.048 0.893528 0.799504 0.642601 0.555323 
32 2.048 0.893359 0.799239 0.642246 0.574325 
32 2.048 0.894243 0.800737 0.644444 0.532731 
32 2.048 0.893325 0.799194 0.642227 0.582328 
32 2.049 0.892992 0.798525 0.640975 0.545066 
32 2.049 0.892554 0.797877 0.64027 0.611551 
32 2.049 0.89277 0.798192 0.640624 0.576208 
32 2.049 0.893097 0.798771 0.641509 0.573891 
32 2.049 0.89293 0.79847 0.64102 0.572384 
32 2.05 0.893027 0.798652 0.641342 0.576941 
32 2.05 0.892844 0.798326 0.640826 0.57771 
32 2.05 0.892965 0.798483 0.640922 0.548093 
32 2.05 0.892781 0.798241 0.640752 0.591215 
32 2.05 0.893093 0.79877 0.641536 0.57686 
32 2.051 0.892563 0.797803 0.639926 0.566988 
32 2.051 0.892726 0.798103 0.640433 0.570869 
32 2.051 0.893108 0.798768 0.641448 0.561808 
32 2.051 0.892571 0.797869 0.640177 0.592625 
32 2.051 0.892214 0.797238 0.639181 0.595198 
32 2.052 0.891648 0.796239 0.637624 0.600715 
32 2.052 0.891866 0.796584 0.638069 0.57816 
32 2.052 0.890747 0.794644 0.635122 0.605375 
32 2.052 0.892093 0.797064 0.63899 0.61592 
32 2.052 0.892276 0.797318 0.639246 0.579654 
32 2.053 0.891277 0.795595 0.636646 0.608815 
32 2.053 0.891388 0.795738 0.636715 0.581191 
32 2.053 0.891686 0.796296 0.63767 0.594751 
32 2.053 0.891229 0.795493 0.636442 0.600884 
32 2.053 0.892062 0.796922 0.638559 0.571866 
32 2.054 0.891253 0.795532 0.636474 0.598474 
32 2.054 0.891143 0.79529 0.635965 0.575281 
32 2.054 0.89127 0.795622 0.636737 0.628433 
32 2.054 0.89111 0.795234 0.635901 0.576929 
32 2.054 0.890354 0.793929 0.633947 0.59781 
32 2.055 0.890253 0.793772 0.633736 0.608954 
32 2.055 0.891239 0.795483 0.636337 0.585911 
32 2.055 0.890787 0.794718 0.63522 0.605827 
32 2.055 0.890244 0.793783 0.633809 0.62221 
32 2.055 0.890432 0.794067 0.634158 0.596595 
32 2.056 0.890024 0.793448 0.633388 0.649831 
32 2.056 0.890487 0.794195 0.634438 0.611769 
32 2.056 0.890256 0.793813 0.633903 0.625942 
32 2.056 0.890431 0.794096 0.634273 0.612448 
32 2.056 0.890342 0.793934 0.634026 0.609915 
32 2.057 0.889243 0.79202 0.631088 0.630506 
32 2.057 0.889482 0.792442 0.631701 0.62902 
32 2.057 0.890034 0.793378 0.633115 0.606228 
32 2.057 0.8905 0.794216 0.634444 0.609967 
32 2.057 0.889096 0.791777 0.630755 0.639885 
32 2.058 0.888888 0.791415 0.630156 0.643604 
32 2.058 0.889726 0.792849 0.632313 0.6152 
32 2.058 0.889726 0.792872 0.632425 0.627161 
32 2.058 0.889352 0.792293 0.631638 0.669959 
32 2.058 0.888921 0.79143 0.630117 0.621442 
32 2.059 0.890015 0.793327 0.63297 0.596845 
32 2.059 0.888857 0.791356 0.6301 0.641112 
32 2.059 0.88918 0.791906 0.630881 0.628752 
32 2.059 0.888626 0.790961 0.629458 0.649487 
32 2.059 0.888688 0.791063 0.629637 0.644621 
32 2.06 0.887911 0.789694 0.627498 0.65015 
32 2.06 0.888481 0.790757 0.629166 0.675232 
32 2.06 0.888257 0.790287 0.628385 0.639183 
32 2.06 0.888179 0.790184 0.628322 0.657045 
32 2.06 0.888416 0.790547 0.628747 0.628311 
32 2.061 0.888637 0.790943 0.629396 0.629671 
32 2.061 0.888576 0.790829 0.629183 0.626876 
32 2.061 0.888522 0.790754 0.629114 0.637428 
32 2.061 0.887933 0.789647 0.627207 0.60687 
32 2.061 0.888282 0.790312 0.628378 0.629679 
32 2.062 0.887417 0.78881 0.626088 0.646074 
32 2.062 0.887456 0.788856 0.626082 0.634896 
32 2.062 0.887335 0.788692 0.625965 0.660222 
32 2.062 0.887191 0.788352 0.625236 0.61797 
32 2.062 0.887699 0.789268 0.626709 0.625003 
32 2.063 0.886771 0.787654 0.624257 0.641484 
32 2.063 0.887039 0.788189 0.625247 0.670215 
32 2.063 0.887219 0.788441 0.625469 0.637124 
32 2.063 0.887331 0.788675 0.625904 0.654659 
32 2.063 0.887042 0.788146 0.624984 0.646202 
32 2.064 0.887064 0.788171 0.625057 0.63949 
32 2.064 0.88629 0.786865 0.623096 0.672432 
32 2.064 0.886943 0.788038 0.625044 0.679342 
32 2.064 0.886666 0.787468 0.623925 0.640749 
32 2.064 0.886345 0.787026 0.623486 0.704037 
32 2.065 0.886073 0.786504 0.622648 0.683708 
32 2.065 0.886073 0.786454 0.62245 0.659289 
32 2.065 0.886046 0.786407 0.622368 0.658806 
32 2.065 0.886557 0.787265 0.623617 0.635238 
32 2.065 0.886198 0.786695 0.622896 0.668702 
32 2.066 0.88531 0.78517 0.620571 0.692063 
32 2.066 0.885564 0.785646 0.621377 0.705008 
32 2.066 0.886057 0.786428 0.622432 0.659625 
32 2.066 0.886428 0.787083 0.623432 0.658118 
32 2.066 0.885296 0.785123 0.620465 0.681214 
32 2.067 0.885045 0.784754 0.62003 0.718368 
32 2.067 0.885364 0.785213 0.620547 0.665038 
32 2.067 0.88559 0.785596 0.621092 0.656707 
32 2.067 0.88595 0.7862 0.621954 0.640318 
32 2.067 0.884951 0.784526 0.619577 0.687281 
32 2.068 0.885169 0.784895 0.620125 0.678305 
32 2.068 0.884434 0.783614 0.618158 0.68882 
32 2.068 0.885158 0.784856 0.619993 0.669325 
32 2.068 0.883898 0.782693 0.616767 0.701744 
32 2.068 0.885178 0.784903 0.62009 0.674705 
32 2.069 0.884153 0.783135 0.617455 0.697432 
32 2.069 0.884477 0.783657 0.618125 0.672049 
32 2.069 0.884978 0.784499 0.61935 0.649856 
32 2.069 0.884385 0.783524 0.617973 0.68661 
32 2.069 0.883977 0.782786 0.616795 0.678616 
32 2.07 0.88377 0.782479 0.616488 0.707563 
32 2.07 0.883165 0.781346 0.61456 0.675903 
32 2.07 0.88428 0.783335 0.617682 0.684114 
32 2.07 0.883783 0.782552 0.616614 0.731574 
32 2.07 0.88379 0.782458 0.616296 0.679313 
32 2.071 0.884193 0.783187 0.617492 0.68745 
32 2.071 0.882528 0.780331 0.6132 0.729254 
32 2.071 0.883462 0.781872 0.615354 0.675992 
32 2.071 0.882842 0.780884 0.614007 0.728391 
32 2.071 0.883596 0.782183 0.616013 0.712607 
32 2.072 0.883108 0.781269 0.614442 0.686344 
32 2.072 0.882679 0.78062 0.613722 0.739861 
32 2.072 0.882453 0.780305 0.613343 0.781896 
32 2.072 0.883278 0.781676 0.615367 0.739346 
32 2.072 0.883249 0.78148 0.614719 0.668163 
32 2.073 0.882423 0.780097 0.612694 0.704834 
32 2.073 0.88263 0.780428 0.613173 0.688099 
32 2.073 0.882699 0.780658 0.613703 0.741565 
32 2.073 0.882443 0.780134 0.612778 0.705281 
32 2.073 0.88241 0.780104 0.612834 0.719764 
32 2.074 0.881583 0.778676 0.610657 0.733825 
32 2.074 0.881634 0.778823 0.610972 0.762425 
32 2.074 0.882104 0.779583 0.612035 0.728788 
32 2.074 0.881749 0.778911 0.610908 0.706184 
32 2.074 0.882039 0.779442 0.611736 0.715176 
32 2.075 0.880766 0.777333 0.608757 0.781651 
32 2.075 0.881956 0.779315 0.611611 0.724595 
32 2.075 0.881455 0.778499 0.610458 0.75774 
32 2.075 0.881737 0.779024 0.61133 0.772015 
32 2.075 0.881727 0.778851 0.610761 0.695048 
32 2.076 0.881281 0.778196 0.610029 0.759503 
32 2.076 0.880864 0.777406 0.608708 0.732128 
32 2.076 0.880531 0.776825 0.607812 0.735496 
32 2.076 0.881493 0.778558 0.610541 0.753326 
32 2.076 0.880836 0.777345 0.608577 0.726764 
32 2.077 0.880951 0.777638 0.60925 0.770625 
32 2.077 0.880212 0.776376 0.607222 0.789869 
32 2.077 0.880656 0.777051 0.60815 0.737688 
32 2.077 0.881004 0.777624 0.608984 0.717701 
32 2.077 0.880025 0.775958 0.606514 0.746537 
32 2.078 0.88016 0.776197 0.60689 0.746592 
32 2.078 0.879916 0.775852 0.606476 0.788001 
32 2.078 0.880255 0.776467 0.607452 0.797081 
32 2.078 0.880227 0.776339 0.60715 0.758654 
32 2.078 0.879857 0.77575 0.606408 0.789478 
32 2.079 0.879965 0.775791 0.606096 0.715094 
32 2.079 0.880189 0.776213 0.60682 0.728769 
32 2.079 0.880138 0.776145 0.606788 0.739863 
32 2.079 0.879371 0.774839 0.604864 0.761424 
32 2.079 0.880093 0.776101 0.606771 0.757146 
32 2.08 0.879057 0.774365 0.604178 0.799473 
32 2.08 0.878719 0.773786 0.603419 0.807084 
32 2.08 0.879019 0.774253 0.604003 0.777387 
32 2.08 0.879238 0.77466 0.604711 0.787896 
32 2.08 0.879055 0.774276 0.603988 0.757604 
32 2.081 0.879282 0.774681 0.604588 0.760002 
32 2.081 0.878148 0.772745 0.601723 0.787315 
32 2.081 0.878616 0.773464 0.602593 0.737522 
32 2.081 0.879282 0.774644 0.604482 0.74138 
32 2.081 0.878389 0.77314 0.602296 0.773638 
32 2.082 0.878584 0.773432 0.602602 0.748837 
32 2.082 0.878303 0.772991 0.602032 0.774513 
32 2.082 0.878025 0.772473 0.601155 0.760078 
32 2.082 0.878578 0.773456 0.602698 0.765302 
32 2.082 0.877853 0.772335 0.601273 0.840846 
32 2.083 0.878244 0.772894 0.601926 0.777721 
32 2.083 0.878004 0.772456 0.601226 0.768881 
32 2.083 0.877938 0.77249 0.601471 0.842653 
32 2.083 0.878155 0.772752 0.601763 0.784028 
32 2.083 0.87832 0.773033 0.602147 0.779736 
32 2.084 0.877088 0.770992 0.599259 0.838923 
32 2.084 0.878731 0.773708 0.60305 0.756347 
32 2.084 0.877154 0.771109 0.599429 0.840311 
32 2.084 0.877078 0.770944 0.599134 0.824611 
32 2.084 0.876725 0.770267 0.597965 0.795962 
32 2.085 0.876689 0.770194 0.597849 0.791377 
32 2.085 0.876657 0.770238 0.598093 0.83989 
32 2.085 0.876566 0.770102 0.597942 0.851529 
32 2.085 0.876847 0.770502 0.598217 0.805892 
32 2.085 0.876397 0.769812 0.597484 0.854448 
32 2.086 0.877009 0.770721 0.598534 0.773514 
32 2.086 0.875445 0.768224 0.595165 0.893457 
32 2.086 0.875701 0.76855 0.595513 0.833322 
32 2.086 0.875947 0.768892 0.595844 0.789862 
32 2.086 0.876366 0.769682 0.597185 0.816965 
32 2.087 0.875905 0.768931 0.596064 0.84455 
32 2.087 0.87541 0.768005 0.594576 0.815341 
32 2.087 0.876391 0.769678 0.597019 0.793349 
32 2.087 0.875066 0.767522 0.594068 0.873768 
32 2.087 0.875282 0.767833 0.594451 0.841325 
32 2.088 0.874769 0.766917 0.592974 0.831555 
32 2.088 0.87533 0.767911 0.594554 0.837637 
32 2.088 0.875121 0.767523 0.593907 0.827344 
32 2.088 0.874993 0.767347 0.593709 0.850372 
32 2.088 0.875306 0.767896 0.594491 0.851593 
32 2.089 0.874747 0.766883 0.592873 0.833527 
32 2.089 0.873762 0.765263 0.590719 0.88316 
32 2.089 0.875015 0.767321 0.593551 0.818405 
32 2.089 0.87433 0.766176 0.591899 0.844336 
32 2.089 0.875293 0.767857 0.594482 0.842442 
32 2.09 0.873863 0.765436 0.590913 0.881903 
